HGNC ID	Approved symbol	Accession numbers	entrezid
HGNC:24728	TARS3	AL833188	123283.0
HGNC:14448	TAS1R1		80835.0
HGNC:14905	TAS1R2		80834.0
HGNC:15661	TAS1R3	AC026283	83756.0
HGNC:14909	TAS2R1	AF227129	50834.0
HGNC:20615	TAS2R2P	AX097698	338396.0
HGNC:14910	TAS2R3	AF227130	50831.0
HGNC:14911	TAS2R4	AF227131	50832.0
HGNC:14912	TAS2R5	AF227132	54429.0
HGNC:20616	TAS2R6P	AX097706	448990.0
HGNC:14913	TAS2R7	AF227133	50837.0
HGNC:14915	TAS2R8	AF227134	50836.0
HGNC:14917	TAS2R9	AF227135	50835.0
HGNC:14918	TAS2R10	AF227136	50839.0
HGNC:19103	TAS2R12P	AX097717	266656.0
HGNC:14919	TAS2R13	AF227137	50838.0
HGNC:14920	TAS2R14	AF227138	50840.0
HGNC:19106	TAS2R15P	AX097723	266657.0
HGNC:14921	TAS2R16	AF227139	50833.0
HGNC:19107	TAS2R18P	AX097728, AY114099	338414.0
HGNC:19108	TAS2R19	AX097730, AF494234	259294.0
HGNC:19109	TAS2R20	AX097732, AF494236	259295.0
HGNC:19110	TAS2R22P	AX097735	266661.0
HGNC:19111	TAS2R23		
HGNC:19112	TAS2R30	AX097746, AF494233	259293.0
HGNC:19113	TAS2R31	AX097748, AF494228	259290.0
HGNC:19114	TAS2R33	AX097751	266665.0
HGNC:19115	TAS2R36	AX097755	266666.0
HGNC:19116	TAS2R37	AX097757	266667.0
HGNC:9584	TAS2R38	AF494231	5726.0
HGNC:18886	TAS2R39	AF494230	259285.0
HGNC:18885	TAS2R40	AF494229	259286.0
HGNC:18883	TAS2R41	AF494232	259287.0
HGNC:18888	TAS2R42	AX097739, AB199241	353164.0
HGNC:18875	TAS2R43	AF494237	259289.0
HGNC:18881	TAS2R44		
HGNC:18876	TAS2R45	AF494226	259291.0
HGNC:18877	TAS2R46	AF494227	259292.0
HGNC:18878	TAS2R47		
HGNC:18879	TAS2R48		
HGNC:18880	TAS2R49		
HGNC:18882	TAS2R50	AF494235	259296.0
HGNC:20639	TAS2R60	AY114094	338398.0
HGNC:20640	TAS2R62P	AY114096	338399.0
HGNC:20641	TAS2R63P	AY114097	338413.0
HGNC:20642	TAS2R64P	AY114098	338412.0
HGNC:20643	TAS2R65P		
HGNC:43898	TAS2R67P		448991.0
HGNC:43905	TAS2R68P	AB199304, BK001064, AY724934	100653053.0
HGNC:25667	TASL	BC020611	80231.0
HGNC:30314	TASOR	AF180425	23272.0
HGNC:23484	TASOR2	BX649177	54906.0
HGNC:15859	TASP1	AK000219	55617.0
HGNC:11573	TAT		6898.0
HGNC:51369	TAT-AS1	HY017421, BU568247, BM853033	100132529.0
HGNC:24220	TATDN1	AF212250	83940.0
HGNC:45058	TATDN1P1		728737.0
HGNC:28988	TATDN2	D86972	9797.0
HGNC:39254	TATDN2P1		100131103.0
HGNC:39255	TATDN2P2		100272205.0
HGNC:39256	TATDN2P3		100420458.0
HGNC:27010	TATDN3	AL832248	128387.0
HGNC:11574	TAX		
HGNC:11575	TAX1BP1	U33821	8887.0
HGNC:40576	TAX1BP1-AS1		105375210.0
HGNC:11576	TAX1BP2		
HGNC:30684	TAX1BP3	AF028823	30851.0
HGNC:23511	TBATA	AK057382	219793.0
HGNC:11578	TBC1D1	AB029031	23216.0
HGNC:18026	TBC1D2	AY026527	55357.0
HGNC:29183	TBC1D2B	AB028978	23102.0
HGNC:19031	TBC1D3		729873.0
HGNC:27011	TBC1D3B	AF540953	414059.0
HGNC:24889	TBC1D3C	BC033670	414060.0
HGNC:28944	TBC1D3D		101060389.0
HGNC:27071	TBC1D3E		102723859.0
HGNC:18257	TBC1D3F		84218.0
HGNC:29860	TBC1D3G		101060321.0
HGNC:30708	TBC1D3H		729877.0
HGNC:32709	TBC1D3I		102724862.0
HGNC:51247	TBC1D3JP		100510707.0
HGNC:51245	TBC1D3K		101060351.0
HGNC:51246	TBC1D3L		101060376.0
HGNC:27445	TBC1D3P1		400609.0
HGNC:42362	TBC1D3P1-DHX40P1		653645.0
HGNC:27783	TBC1D3P2		440452.0
HGNC:32408	TBC1D3P3		653017.0
HGNC:32409	TBC1D3P4		100631253.0
HGNC:43567	TBC1D3P5		440419.0
HGNC:43568	TBC1D3P6		101928566.0
HGNC:43569	TBC1D3P7		106480773.0
HGNC:19165	TBC1D4	AB011175	9882.0
HGNC:40874	TBC1D4-AS1		
HGNC:19166	TBC1D5	D86965	9779.0
HGNC:21066	TBC1D7	AF151073	51256.0
HGNC:17791	TBC1D8	AB024057	11138.0
HGNC:52782	TBC1D8-AS1		100506286.0
HGNC:24715	TBC1D8B	AK123957	54885.0
HGNC:21710	TBC1D9	AB020689	23158.0
HGNC:29097	TBC1D9B	AB014576	23061.0
HGNC:23609	TBC1D10A	AF331038	83874.0
HGNC:24510	TBC1D10B	BC063112	26000.0
HGNC:24702	TBC1D10C	BC035630	374403.0
HGNC:29082	TBC1D12	AB011180	23232.0
HGNC:25571	TBC1D13	AK001605	54662.0
HGNC:29246	TBC1D14	AL833868	57533.0
HGNC:25694	TBC1D15	AL157464	64786.0
HGNC:28356	TBC1D16	AL157485	125058.0
HGNC:25699	TBC1D17	AK090606	79735.0
HGNC:25624	TBC1D19	AK001944	55296.0
HGNC:16133	TBC1D20	AK055573	128637.0
HGNC:28536	TBC1D21	BC033516	161514.0
HGNC:1309	TBC1D22A	AK125705	25771.0
HGNC:51221	TBC1D22A-AS1	AK057318	642757.0
HGNC:55388	TBC1D22A-DT		119863861.0
HGNC:21602	TBC1D22B	AK096340	55633.0
HGNC:25622	TBC1D23	AK001908	55773.0
HGNC:29203	TBC1D24	AB032997	57465.0
HGNC:8092	TBC1D25	L08240	4943.0
HGNC:28745	TBC1D26		353149.0
HGNC:41211	TBC1D26-AS1		105371560.0
HGNC:28104	TBC1D27P	AK024458	96597.0
HGNC:26858	TBC1D28		254272.0
HGNC:24509	TBC1D29P	BC096718	26083.0
HGNC:29164	TBC1D30	AB023201	23329.0
HGNC:30888	TBC1D31	AK094612	93594.0
HGNC:21485	TBC1D32	AK055461	221322.0
HGNC:11579	TBCA	AF038952	6902.0
HGNC:42630	TBCAP1		494540.0
HGNC:42631	TBCAP2		494541.0
HGNC:42632	TBCAP3		101290501.0
HGNC:1989	TBCB	AF013488	1155.0
HGNC:11580	TBCC	U61234	6903.0
HGNC:25546	TBCCD1	BC025748	55171.0
HGNC:11581	TBCD	BC003094	6904.0
HGNC:11582	TBCE	U61232	6905.0
HGNC:49387	TBCE-AS1		
HGNC:28115	TBCEL	BC020501	219899.0
HGNC:54857	TBCEL-TECTA		116804918.0
HGNC:28261	TBCK		93627.0
HGNC:13892	TBG		
HGNC:53943	TBILA		112806053.0
HGNC:11584	TBK1	AF191838	29110.0
HGNC:30140	TBKBP1	AB018318	9755.0
HGNC:11585	TBL1X	Y12781	6907.0
HGNC:29529	TBL1XR1	AK022956	79718.0
HGNC:41243	TBL1XR1-AS1		100874217.0
HGNC:18502	TBL1Y	AF332220	90665.0
HGNC:23979	TBL1YP1		286555.0
HGNC:11586	TBL2	AF056183	26608.0
HGNC:11587	TBL3	U02609	10607.0
HGNC:11588	TBP	M55654	6908.0
HGNC:11589	TBPL1	AB020881	9519.0
HGNC:19841	TBPL2	AY457923	387332.0
HGNC:11590	TBR1	U49250	10716.0
HGNC:29551	TBRG1	AK074140	84897.0
HGNC:17443	TBRG4	AB023165	9238.0
HGNC:11591	TBS		
HGNC:11592	TBX1	AF012131	6899.0
HGNC:11597	TBX2	AB209378	6909.0
HGNC:50355	TBX2-AS1	AI927936	103689912.0
HGNC:11602	TBX3	BC025258	6926.0
HGNC:55471	TBX3-AS1		105370000.0
HGNC:11603	TBX4	AF188703	9496.0
HGNC:11604	TBX5	U89353	6910.0
HGNC:27402	TBX5-AS1		255480.0
HGNC:11605	TBX6	AJ007989	6911.0
HGNC:11606	TBX7		
HGNC:11593	TBX10	AH006177	347853.0
HGNC:17803	TBX14		
HGNC:11594	TBX15	AK127536	6913.0
HGNC:11595	TBX18	AJ010278	9096.0
HGNC:52256	TBX18-AS1		102724201.0
HGNC:11596	TBX19	AJ010277	9095.0
HGNC:11598	TBX20	AJ237589	57057.0
HGNC:11599	TBX21	AF093098	30009.0
HGNC:11600	TBX22	AL031000	50945.0
HGNC:11601	TBX23P	AL157899	57160.0
HGNC:11607	TBXA1R		6914.0
HGNC:11608	TBXA2R		6915.0
HGNC:11609	TBXAS1	L36085	6916.0
HGNC:11515	TBXT	AJ001699	6862.0
HGNC:19859	TC2N	AA243837	123036.0
HGNC:22201	TCAF1	AB018281	9747.0
HGNC:33604	TCAF1P1		653199.0
HGNC:26878	TCAF2	AY167570	285966.0
HGNC:53641	TCAF2C		100533814.0
HGNC:33603	TCAF2P1		653691.0
HGNC:25241	TCAIM		285343.0
HGNC:30707	TCAM1P	AB026156	146771.0
HGNC:11610	TCAP	AJ000491	8557.0
HGNC:11611	TCD		
HGNC:11612	TCEA1	X62585	6917.0
HGNC:11613	TCEA1P1	X75159	6918.0
HGNC:29891	TCEA1P2		399511.0
HGNC:30569	TCEA1P3		340501.0
HGNC:31091	TCEA1P4		100421350.0
HGNC:11614	TCEA2	U86749	6919.0
HGNC:11615	TCEA3	AJ223473	6920.0
HGNC:11616	TCEAL1	M99701	9338.0
HGNC:29818	TCEAL2	AF325115	140597.0
HGNC:28247	TCEAL3	BC008703	85012.0
HGNC:41191	TCEAL3-AS1	AV651489	100874119.0
HGNC:26121	TCEAL4	AF314542	79921.0
HGNC:39582	TCEAL4P1		100874432.0
HGNC:22282	TCEAL5		340543.0
HGNC:24553	TCEAL6	BC071675	158931.0
HGNC:28336	TCEAL7	BC016786	56849.0
HGNC:28683	TCEAL8	AL833632	90843.0
HGNC:45245	TCEAL8P1		101059982.0
HGNC:30084	TCEAL9	BC023544	51186.0
HGNC:28277	TCEANC		170082.0
HGNC:26494	TCEANC2	AK056674	127428.0
HGNC:11618	TCEB1P1		
HGNC:38525	TCEB1P25		
HGNC:15630	TCERG1	AF017789	10915.0
HGNC:23533	TCERG1L	AK096269	256536.0
HGNC:49532	TCERG1L-AS1	BQ007413, BQ011025, BQ011765	101927489.0
HGNC:55056	TCERG1P1		100420957.0
HGNC:55057	TCERG1P2		100421029.0
HGNC:11633	TCF3	M65214	6929.0
HGNC:49742	TCF3P1		100129107.0
HGNC:11634	TCF4	M74719	6925.0
HGNC:51642	TCF4-AS1		105372127.0
HGNC:51643	TCF4-AS2		106480339.0
HGNC:11635	TCF6		
HGNC:11637	TCF6L2		
HGNC:11639	TCF7	Z47362	6932.0
HGNC:11640	TCF7L1	X62870	83439.0
HGNC:41388	TCF7L1-IT1		100874334.0
HGNC:11641	TCF7L2	X62871	6934.0
HGNC:11643	TCF9		
HGNC:11622	TCF11		
HGNC:11623	TCF12	BC050556	6938.0
HGNC:11624	TCF13		
HGNC:11625	TCF13L1		
HGNC:11626	TCF14		
HGNC:11627	TCF15		6939.0
HGNC:11629	TCF19	U25826	6941.0
HGNC:11631	TCF20	U19345	6942.0
HGNC:11632	TCF21	AF047419	6943.0
HGNC:18602	TCF23	AC013403	150921.0
HGNC:32275	TCF24	BK000144	100129654.0
HGNC:29181	TCF25	AF322111	22980.0
HGNC:11646	TCFL5	AB012124	10732.0
HGNC:11791	TCHH	L09190	7062.0
HGNC:31796	TCHHL1		126637.0
HGNC:28135	TCHP	AK092736	84260.0
HGNC:1357	TCIM	AF268037	56892.0
HGNC:11647	TCIRG1	AF025374	10312.0
HGNC:11648	TCL1A	X82240	8115.0
HGNC:11649	TCL1B	AB018563	9623.0
HGNC:11650	TCL4		
HGNC:11651	TCL5		
HGNC:13463	TCL6	AB035338	27004.0
HGNC:11652	TCN1	J05068	6947.0
HGNC:11653	TCN2		6948.0
HGNC:11654	TCOF1		6949.0
HGNC:11655	TCP1	X52882	6950.0
HGNC:11659	TCP1P1		647047.0
HGNC:11660	TCP1P2		6952.0
HGNC:21630	TCP1P3		400013.0
HGNC:11657	TCP10L	AF115967	140290.0
HGNC:21254	TCP10L2		401285.0
HGNC:11656	TCP10L3	U03399	6953.0
HGNC:11658	TCP11		6954.0
HGNC:25655	TCP11L1	BC041696	55346.0
HGNC:28627	TCP11L2	BC033617	255394.0
HGNC:48369	TCP11X1		100996631.0
HGNC:48335	TCP11X2		100996648.0
HGNC:48370	TCP11X3P		106481605.0
HGNC:11661	TCRA		
HGNC:11662	TCRAV5S1		
HGNC:11663	TCRB		
HGNC:11667	TCRBV2O		
HGNC:11668	TCRBV4O		
HGNC:11664	TCRBV10O		
HGNC:11665	TCRBV11O		
HGNC:11666	TCRBV15O		
HGNC:11669	TCRBVO@		
HGNC:11670	TCRD		
HGNC:11671	TCRG		
HGNC:11672	TCRGC1		
HGNC:11673	TCRGC2		
HGNC:11674	TCRGJ1		
HGNC:11675	TCRGJ2		
HGNC:11676	TCRGJP		
HGNC:11677	TCRGJP1		
HGNC:11678	TCRGJP2		
HGNC:11679	TCRGV1		
HGNC:11682	TCRGV2		
HGNC:11683	TCRGV3		
HGNC:11684	TCRGV4		
HGNC:11685	TCRGV5		
HGNC:11686	TCRGV5P		
HGNC:11687	TCRGV6		
HGNC:11688	TCRGV7		
HGNC:11689	TCRGV8		
HGNC:11690	TCRGV9		
HGNC:11680	TCRGV10		
HGNC:11681	TCRGV11		
HGNC:11691	TCRGVB		
HGNC:11692	TCTA		6988.0
HGNC:11693	TCTE1	BC035022	202500.0
HGNC:11696	TCTE5		
HGNC:26113	TCTN1	AK055891	79600.0
HGNC:25774	TCTN2	AK056924	79867.0
HGNC:24519	TCTN3	AK098295	26123.0
HGNC:11698	TDD		
HGNC:11700	TDG	U51166	6996.0
HGNC:11701	TDGF1	M96955	6997.0
HGNC:42350	TDGF1P1		100421177.0
HGNC:11702	TDGF1P2	Y09998	22816.0
HGNC:11703	TDGF1P3	M96956	6998.0
HGNC:11704	TDGF1P4	Y09997	22815.0
HGNC:11705	TDGF1P5	Y09996	22814.0
HGNC:11706	TDGF1P6		22813.0
HGNC:11707	TDGF1P7		100129080.0
HGNC:49891	TDGP1		645233.0
HGNC:15547	TDH	AJ301562	157739.0
HGNC:55510	TDH-AS1		100129129.0
HGNC:11708	TDO2		6999.0
HGNC:11709	TDO2L1		
HGNC:18884	TDP1	AF182002	55775.0
HGNC:17768	TDP2	AJ269473	51567.0
HGNC:11710	TDPX1		
HGNC:11712	TDRD1	AF285606	56165.0
HGNC:20612	TDRD3	AK023578	81550.0
HGNC:20613	TDRD4		
HGNC:20614	TDRD5	AK092142	163589.0
HGNC:21339	TDRD6	AF039442	221400.0
HGNC:56119	TDRD6-AS1		101926934.0
HGNC:30831	TDRD7	AB025254	23424.0
HGNC:20122	TDRD9	AK093483	122402.0
HGNC:25316	TDRD10	AL713777	126668.0
HGNC:25044	TDRD12	AK023134	91646.0
HGNC:45037	TDRD15		100129278.0
HGNC:43642	TDRG1	DQ168992	732253.0
HGNC:11713	TDRKH	AF227192	11022.0
HGNC:40578	TDRKH-AS1		109729141.0
HGNC:26951	TDRP	AY194292	157695.0
HGNC:11714	TEAD1	X84839	7003.0
HGNC:11715	TEAD2	X94440	8463.0
HGNC:11716	TEAD3	X94439	7005.0
HGNC:11717	TEAD4	X94438	7004.0
HGNC:11718	TEAD5		
HGNC:11719	TEC	D29767	7006.0
HGNC:22214	TECPR1		25851.0
HGNC:19957	TECPR2	AB019441	9895.0
HGNC:4551	TECR	AK001416	9524.0
HGNC:27365	TECRL	AL833108	253017.0
HGNC:44050	TECRP1		442777.0
HGNC:44051	TECRP2		391696.0
HGNC:11720	TECTA	AF055136	7007.0
HGNC:11721	TECTB	AF312827	6975.0
HGNC:20127	TEDC1		283643.0
HGNC:25849	TEDC2	AK023971	80178.0
HGNC:55403	TEDC2-AS1		729652.0
HGNC:30233	TEDDM1	AJ515384	127670.0
HGNC:42447	TEDDM2P		127671.0
HGNC:11722	TEF		7008.0
HGNC:26223	TEFM		79736.0
HGNC:11724	TEK	L06139	7010.0
HGNC:15534	TEKT1		83659.0
HGNC:11725	TEKT2	AB033823	27285.0
HGNC:14293	TEKT3	AF334676	64518.0
HGNC:31012	TEKT4	AK097438	150483.0
HGNC:37711	TEKT4P1		727768.0
HGNC:40046	TEKT4P2		100132288.0
HGNC:42330	TEKT4P3		100873355.0
HGNC:26554	TEKT5		146279.0
HGNC:34496	TEKTIP1		100128569.0
HGNC:20680	TELAB1		
HGNC:29099	TELO2	AL080126	9894.0
HGNC:53456	TEMN3-AS1		105377573.0
HGNC:37242	TEN1		100134934.0
HGNC:44420	TEN1-CDK3		100529145.0
HGNC:8117	TENM1	AF100772	10178.0
HGNC:29943	TENM2	AB032953	57451.0
HGNC:56066	TENM2-AS1		101927862.0
HGNC:29944	TENM3	AF195420	55714.0
HGNC:28076	TENM3-AS1		90768.0
HGNC:29945	TENM4	AB037723	26011.0
HGNC:26776	TENT2	AL833136	167153.0
HGNC:16705	TENT4A	AF089896	11044.0
HGNC:30758	TENT4B	AF089897	64282.0
HGNC:18345	TENT5A	AF350451	55603.0
HGNC:28273	TENT5B	AK122816	115572.0
HGNC:24712	TENT5C	BC036516	54855.0
HGNC:55656	TENT5C-DT		100996263.0
HGNC:28399	TENT5D	BX537938	169966.0
HGNC:11726	TEP1		7011.0
HGNC:33745	TEPP	BC104458	374739.0
HGNC:26458	TEPSIN	AK056090	146705.0
HGNC:26675	TERB1	AK093213	283847.0
HGNC:28520	TERB2	BC029537	145645.0
HGNC:11727	TERC	U86046, AF221907	7012.0
HGNC:11728	TERF1	U74382	7013.0
HGNC:16733	TERF1P1		348567.0
HGNC:38110	TERF1P2		646359.0
HGNC:38499	TERF1P3		646316.0
HGNC:38500	TERF1P4		648283.0
HGNC:39686	TERF1P5		283523.0
HGNC:54602	TERF1P6		100287965.0
HGNC:54603	TERF1P7		646127.0
HGNC:54605	TERF1P8		
HGNC:11729	TERF2		7014.0
HGNC:19246	TERF2IP	AK000669	54386.0
HGNC:19258	TERF2IPP1		644899.0
HGNC:52952	TERLR1		101928857.0
HGNC:11730	TERT	AF015950	7015.0
HGNC:14620	TES	AJ250865	26136.0
HGNC:26065	TESC	AF443207	54997.0
HGNC:51142	TESC-AS1		101928244.0
HGNC:11731	TESK1	D50863	7016.0
HGNC:11732	TESK2	AJ132545	10420.0
HGNC:7446	TESMIN	U86074	9633.0
HGNC:29109	TESPA1	AB018291	9840.0
HGNC:29484	TET1	AF430147	80312.0
HGNC:33586	TET1P1		441662.0
HGNC:25941	TET2	AB046766	54790.0
HGNC:41125	TET2-AS1		104384744.0
HGNC:28313	TET3		200424.0
HGNC:30884	TEX2	AB051525	55852.0
HGNC:11739	TEX4		
HGNC:29585	TEX9	BC028119	374618.0
HGNC:25988	TEX10	AB060968	54881.0
HGNC:11733	TEX11	AF285594	56159.0
HGNC:11734	TEX12	AF285600	56158.0
HGNC:11735	TEX13A	AF285597	56157.0
HGNC:11736	TEX13B	AF285598	56156.0
HGNC:52277	TEX13C		100129520.0
HGNC:52278	TEX13D		100132015.0
HGNC:11737	TEX14	AF285601	56155.0
HGNC:11738	TEX15	AF285605	56154.0
HGNC:37957	TEX16P		100499435.0
HGNC:33802	TEX19	BC016939	400629.0
HGNC:35455	TEX21P		441687.0
HGNC:40026	TEX22		647310.0
HGNC:28622	TEX26	BC030277	122046.0
HGNC:42784	TEX26-AS1	BC042736	100507064.0
HGNC:2563	TEX28	U93720	1527.0
HGNC:33356	TEX28P1		728447.0
HGNC:33357	TEX28P2		653363.0
HGNC:55924	TEX28P3		102030688.0
HGNC:20370	TEX29	BC029889	121793.0
HGNC:25188	TEX30	AF070559	93081.0
HGNC:28568	TEX33	BC042635	339669.0
HGNC:25366	TEX35	AL136694	84066.0
HGNC:31653	TEX36		387718.0
HGNC:49500	TEX36-AS1		100169752.0
HGNC:26341	TEX37	AK058098	200523.0
HGNC:29589	TEX38		374973.0
HGNC:48667	TEX41	BC043549	401014.0
HGNC:33767	TEX43		389320.0
HGNC:28563	TEX44	BC034405	165100.0
HGNC:24745	TEX45	BC029824	374877.0
HGNC:44651	TEX46		729059.0
HGNC:22402	TEX47	BC028365	219557.0
HGNC:52393	TEX48		100505478.0
HGNC:48628	TEX49	AK131005, BC054859	255411.0
HGNC:52382	TEX50		730159.0
HGNC:52387	TEX51		101929926.0
HGNC:53643	TEX52		101929469.0
HGNC:53655	TEX53		105376230.0
HGNC:53729	TEX54		111216277.0
HGNC:26553	TEX55	AK057421	152405.0
HGNC:30722	TEX101	AF241268	83639.0
HGNC:55030	TEX101P1		117981793.0
HGNC:30712	TEX261	AL832385	113419.0
HGNC:30247	TEX264	AF072733	51368.0
HGNC:11740	TF		7018.0
HGNC:11741	TFAM	BC018628	7019.0
HGNC:11636	TFAMP1		260341.0
HGNC:11638	TFAMP2		260340.0
HGNC:11742	TFAP2A	X52611	7020.0
HGNC:40579	TFAP2A-AS1		100130275.0
HGNC:52289	TFAP2A-AS2	LF209760	109729173.0
HGNC:11743	TFAP2B	X95694	7021.0
HGNC:11744	TFAP2C		7022.0
HGNC:15581	TFAP2D	AY028376	83741.0
HGNC:30774	TFAP2E	BC041175	339488.0
HGNC:41274	TFAP2E-AS1		105378645.0
HGNC:11745	TFAP4	X57435	7023.0
HGNC:17037	TFB1M	AF151833	51106.0
HGNC:18559	TFB2M	AK026835	64216.0
HGNC:11746	TFCOUP1		
HGNC:11747	TFCOUP2		
HGNC:11748	TFCP2	U03494	7024.0
HGNC:17925	TFCP2L1	AF198488	29842.0
HGNC:11749	TFDP1	BC011685	7027.0
HGNC:11750	TFDP1P1	U58192	391158.0
HGNC:54930	TFDP1P2		441488.0
HGNC:54931	TFDP1P3		390617.0
HGNC:11751	TFDP2	U18422	7029.0
HGNC:24603	TFDP3	AF219119	51270.0
HGNC:11752	TFE3	X96717	7030.0
HGNC:11753	TFEB	M33782	7942.0
HGNC:11754	TFEC	D43945	22797.0
HGNC:11755	TFF1	BC032811	7031.0
HGNC:11756	TFF2		7032.0
HGNC:11757	TFF3	AF432265	7033.0
HGNC:11758	TFG	BC009241	10342.0
HGNC:55068	TFGP1		100128379.0
HGNC:17165	TFIP11	AL050258	24144.0
HGNC:55374	TFIP11-DT		100507599.0
HGNC:13465	TFNR		
HGNC:11760	TFPI		7035.0
HGNC:11761	TFPI2	L27624	7980.0
HGNC:40581	TFPI2-DT		105375401.0
HGNC:13630	TFPT	AF052052	29844.0
HGNC:11762	TFR2	AF053356	7036.0
HGNC:11763	TFRC	X01060	7037.0
HGNC:11764	TG	AU141420	7038.0
HGNC:13466	TGCT1		
HGNC:20324	TGDS	AF048686	23483.0
HGNC:11765	TGFA		7039.0
HGNC:41389	TGFA-IT1		100874273.0
HGNC:11766	TGFB1	X02812	7040.0
HGNC:11767	TGFB1I1	AB007836	7041.0
HGNC:11768	TGFB2	M19154	7042.0
HGNC:50628	TGFB2-AS1	BX099841	728463.0
HGNC:50629	TGFB2-OT1	AK021874	103611157.0
HGNC:11769	TGFB3		7043.0
HGNC:53144	TGFB3-AS1		109729179.0
HGNC:11770	TGFB4		
HGNC:11771	TGFBI	M77349	7045.0
HGNC:11772	TGFBR1		7046.0
HGNC:11773	TGFBR2		7048.0
HGNC:11774	TGFBR3	L07594	7049.0
HGNC:44152	TGFBR3L		100507588.0
HGNC:16836	TGFBRAP1	AF022795	9392.0
HGNC:11775	TGFBRE		
HGNC:11776	TGIF1	X89750	7050.0
HGNC:30730	TGIF1P1		126052.0
HGNC:15764	TGIF2	AB042646	60436.0
HGNC:44664	TGIF2-RAB5IF		100527943.0
HGNC:18570	TGIF2LX	AF497480	90316.0
HGNC:18569	TGIF2LY	AF332223	90655.0
HGNC:33317	TGIF2P1		126826.0
HGNC:33320	TGIF2P2		
HGNC:33318	TGIF2P3		
HGNC:33319	TGIF2P4		
HGNC:11777	TGM1	D90287	7051.0
HGNC:11778	TGM2	M98478	7052.0
HGNC:11779	TGM3	L10386	7053.0
HGNC:11780	TGM4	BC007003	7047.0
HGNC:11781	TGM5	AF035960	9333.0
HGNC:16255	TGM6	AF540970	343641.0
HGNC:30790	TGM7	AF363393	116179.0
HGNC:15450	TGOLN2	AF027515	10618.0
HGNC:17843	TGS1	AY028423	96764.0
HGNC:11782	TH	X05290	7054.0
HGNC:40495	TH2LCRR		101927761.0
HGNC:18004	THA1P		390816.0
HGNC:19217	THADA	AY149629	63892.0
HGNC:20856	THAP1	BC021721	55145.0
HGNC:20854	THAP2	BC008358	83591.0
HGNC:20855	THAP3	BC022081	90326.0
HGNC:23187	THAP4	AF258556	51078.0
HGNC:23188	THAP5	AL833137	168451.0
HGNC:22340	THAP5P1		285872.0
HGNC:44502	THAP5P2		100129618.0
HGNC:23189	THAP6	BC022989	152815.0
HGNC:23190	THAP7	BC004346	80764.0
HGNC:41013	THAP7-AS1		439931.0
HGNC:23191	THAP8	AK057453	199745.0
HGNC:23192	THAP9	AK091412	79725.0
HGNC:44172	THAP9-AS1	BC063702	100499177.0
HGNC:23193	THAP10	AL360202	56906.0
HGNC:23194	THAP11	AB015338	57215.0
HGNC:9440	THAP12	AF007393	5612.0
HGNC:39563	THAP12P1		728748.0
HGNC:39566	THAP12P2		100422711.0
HGNC:39567	THAP12P3		399774.0
HGNC:39568	THAP12P4		100129382.0
HGNC:39569	THAP12P5		100129074.0
HGNC:39570	THAP12P6		100128764.0
HGNC:39574	THAP12P7		100422712.0
HGNC:39572	THAP12P8		645939.0
HGNC:39573	THAP12P9		100131309.0
HGNC:39741	THAP12P10		100422715.0
HGNC:11783	THAS		
HGNC:11784	THBD		7056.0
HGNC:11785	THBS1		7057.0
HGNC:55224	THBS1-AS1		118597840.0
HGNC:55225	THBS1-IT1		118597829.0
HGNC:11786	THBS2		7058.0
HGNC:56059	THBS2-AS1		101929523.0
HGNC:11787	THBS3	L38969	7059.0
HGNC:40582	THBS3-AS1		105371450.0
HGNC:11788	THBS4		7060.0
HGNC:40583	THBS4-AS1		101929215.0
HGNC:11789	THC		
HGNC:11790	THC2		
HGNC:13706	THEG	AF268610	51298.0
HGNC:43771	THEGL	DB450279	100506564.0
HGNC:17947	THEM4	AJ313515	117145.0
HGNC:32692	THEM4P1		677880.0
HGNC:26755	THEM5	AK095283	284486.0
HGNC:29656	THEM6	BC001311	51337.0
HGNC:50386	THEM7P		106480297.0
HGNC:21569	THEMIS	AK094863	387357.0
HGNC:16839	THEMIS2	AF044896	9473.0
HGNC:49196	THEMIS3P		100420484.0
HGNC:26053	THG1L	AK223119	54974.0
HGNC:11792	THM		
HGNC:26160	THNSL1	AK025655	79896.0
HGNC:25602	THNSL2		55258.0
HGNC:19070	THOC1	AK055354	9984.0
HGNC:55334	THOC1-DT		119139900.0
HGNC:19073	THOC2	AF441770	57187.0
HGNC:19072	THOC3	BC006849	84321.0
HGNC:40866	THOC3-AS1		105377745.0
HGNC:19074	THOC5	AB023200	8563.0
HGNC:28369	THOC6	BC050674	79228.0
HGNC:29874	THOC7	BC020599	80145.0
HGNC:41249	THOC7-AS1		100874039.0
HGNC:11793	THOP1		7064.0
HGNC:11794	THOP2		
HGNC:53788	THORLNC		100506797.0
HGNC:11795	THPO		7066.0
HGNC:11796	THRA	J03239	7067.0
HGNC:11797	THRA2		
HGNC:11798	THRAL		
HGNC:22964	THRAP3	AF117756	9967.0
HGNC:32386	THRAP3P1		391524.0
HGNC:54830	THRAP3P2		100421632.0
HGNC:54834	THRAP3P3		100421595.0
HGNC:11799	THRB		7068.0
HGNC:44515	THRB-AS1		644990.0
HGNC:54854	THRB-AS2		101927854.0
HGNC:41390	THRB-IT1		100874274.0
HGNC:49503	THRIL	AK025766	102659353.0
HGNC:11800	THRSP	Y08409	7069.0
